Show,Date,Person,Media Type,Media Value,,Title,,,,,,,,,,,,,,,,,,,,,
200,1/11/01,Bruce Kuhn,4,http://www.veritas.org/talks/gospel-according-luke/?view=all-talks&ccm_paging_p=54,,The Gospel According to Luke,,,,,,,,,,,,,,,,,,,,,
200,1/10/01,Bruce Kuhn,4,http://www.veritas.org/talks/tales-tolstoy/?view=all-talks&ccm_paging_p=54,,Tales of Tolstoy,,,,,,,,,,,,,,,,,,,,,
200,10/27/00,Craig Blomberg,4,http://www.veritas.org/talks/search-historical-jesus/?view=all-talks&ccm_paging_p=54,,In Search of the Historical Jesus,,,,,,,,,,,,,,,,,,,,,
200,10/27/00,Craig Blomberg,4,http://www.veritas.org/talks/interview-craig-blomberg/?view=all-talks&ccm_paging_p=54,,An Interview with Craig Blomberg,,,,,,,,,,,,,,,,,,,,,
200,10/11/00,Walter Bradley,4,http://www.veritas.org/talks/creation-cosmos/?view=all-talks&ccm_paging_p=54,,Creation of the Cosmos,,,,,,,,,,,,,,,,,,,,,
200,12/31/99,Michael Behe,4,http://www.veritas.org/talks/science-and-religion-theologians-and-scientists-dialogue/?view=all-talks&ccm_paging_p=54,,Science and Religion: Theologians and Scientists Dialogue,,,,,,,,,,,,,,,,,,,,,
200,12/31/99,Philip Johnson,4,http://www.veritas.org/talks/why-law-professor-took-evolution/?view=all-talks&ccm_paging_p=54,,Why a Law Professor Took Up Evolution,,,,,,,,,,,,,,,,,,,,,
200,12/31/99,William Lane Craig|Robert Price,4,http://www.veritas.org/talks/did-jesus-nazareth-rise-dead/?view=all-talks&ccm_paging_p=54,,Did Jesus of Nazareth Rise from the Dead?,,,,,,,,,,,,,,,,,,,,,
200,12/31/99,Richard Pratt,4,http://www.veritas.org/talks/jesus-old-testament-messiah/?view=all-talks&ccm_paging_p=54,,Is Jesus the Old Testament Messiah?,,,,,,,,,,,,,,,,,,,,,
200,12/31/99,Michael Behe,4,http://www.veritas.org/talks/exploring-darwins-black-box/?view=all-talks&ccm_paging_p=54,,Exploring Darwin's Black Box,,,,,,,,,,,,,,,,,,,,,
200,12/31/99,Philip Johnson,4,http://www.veritas.org/talks/what-evolution-controversy-really-about/?view=all-talks&ccm_paging_p=54,,What the Evolution Controversy is Really About,,,,,,,,,,,,,,,,,,,,,
200,10/22/99,Susan Phillips,4,http://www.veritas.org/talks/forging-community-crucible-college/?view=all-talks&ccm_paging_p=54,,Forging Community in the Crucible of College,,,,,,,,,,,,,,,,,,,,,
200,10/22/99,Doug Bunnell,4,http://www.veritas.org/talks/truth-and-suffering/?view=all-talks&ccm_paging_p=54,,Truth and Suffering,,,,,,,,,,,,,,,,,,,,,
200,10/22/99,Jed Macosko,4,http://www.veritas.org/talks/life-chance-or-design/?view=all-talks&ccm_paging_p=55,,Life: Chance or Design?,,,,,,,,,,,,,,,,,,,,,
200,10/21/99,Tony Campolo,4,http://www.veritas.org/talks/talk-uc-berkely/?view=all-talks&ccm_paging_p=55,,Talk at UC Berkely,,,,,,,,,,,,,,,,,,,,,
200,12/31/98,Os Guinness,4,http://www.veritas.org/talks/christian-faith-postmodern-world/?view=all-talks&ccm_paging_p=55,,Christian Faith in a Postmodern World,,,,,,,,,,,,,,,,,,,,,
200,12/31/98,Grant Osborne,4,http://www.veritas.org/talks/reliability-bible/?view=all-talks&ccm_paging_p=55,,The Reliability of the Bible,,,,,,,,,,,,,,,,,,,,,
200,12/31/98,Os Guinness,4,http://www.veritas.org/talks/thinking-persons-quest-meaning/?view=all-talks&ccm_paging_p=55,,A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,10/12/98,John Stott,4,http://www.veritas.org/talks/veritas-lecture/?view=all-talks&ccm_paging_p=55,,Veritas Lecture,,,,,,,,,,,,,,,,,,,,,
200,2/11/98,William Lane Craig|Garrett Hardin,1,8sdsdyn55EI?rel=0,,William Lane Craig and Garrett Hardin on Christianity and Scientific Naturalism,,,,,,,,,,,,,,,,,,,,,
200,2/10/98,Fritz Schaefer,4,http://www.veritas.org/talks/theological-roots-modern-science/?view=all-talks&ccm_paging_p=55,,The Theological Roots of Modern Science,,,,,,,,,,,,,,,,,,,,,
200,2/9/98,Os Guinness,4,http://www.veritas.org/talks/journey-thinking-persons-quest-meaning/?view=all-talks&ccm_paging_p=55,,The Journey: A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,2/9/98,Madeleine L'Engle,4,http://www.veritas.org/talks/anything-really-right-or-wrong/?view=all-talks&ccm_paging_p=55,,Is Anything Really Right or Wrong?,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,JP Moreland,4,http://www.veritas.org/talks/truth-philosophy-god-scientific-naturalism-and-search-meaning/?view=all-talks&ccm_paging_p=55,,"Truth & Philosophy: God, Scientific Naturalism, and the Search for Meaning",,,,,,,,,,,,,,,,,,,,,
200,12/31/97,JP Moreland,4,http://www.veritas.org/talks/integration-discipleship-and-academia/?view=all-talks&ccm_paging_p=55,,The Integration of Discipleship and Academia,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,JP Moreland,4,http://www.veritas.org/talks/modern-search-historic-jesus/?view=all-talks&ccm_paging_p=55,,The Modern Search for the Historic Jesus,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Walter Bradley,4,http://www.veritas.org/talks/giants-land/?view=all-talks&ccm_paging_p=55,,Giants in the Land,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Frederica Mathewes-Green,4,http://www.veritas.org/talks/pro-choice-pro-life-unfolding-journe/?view=all-talks&ccm_paging_p=55,,From Pro-Choice to Pro-Life: Unfolding a Journe,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,William Lane Craig,4,http://www.veritas.org/talks/will-real-creator-please-stand/?view=all-talks&ccm_paging_p=56,,Will the Real Creator Please Stand Up?,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Frederica Mathewes-Green,4,http://www.veritas.org/talks/east-west-east-journey-new-age-movement-historic-christianity/?view=all-talks&ccm_paging_p=56,,East to West to East: Journey from the New Age Movement to Historic Christianity,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Os Guinness,4,http://www.veritas.org/talks/can-we-create-community-safe-diversity/?view=all-talks&ccm_paging_p=56,,Can We Create a Community Safe for Diversity,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,William Lane Craig,4,http://www.veritas.org/talks/has-science-made-faith-god-impossible/?view=all-talks&ccm_paging_p=56,,Has Science Made Faith In God Impossible?,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,William Lane Craig,4,http://www.veritas.org/talks/problem-evil/?view=all-talks&ccm_paging_p=56,,The Problem of Evil,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Os Guinness,4,http://www.veritas.org/talks/knowledge-power-truth-freedom/?view=all-talks&ccm_paging_p=56,,Knowledge Is Power But Truth Is Freedom,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,William Lane Craig|Ravi Zacharias,4,http://www.veritas.org/talks/top-five-questions-u-i-students/?view=all-talks&ccm_paging_p=56,,Top Five Questions from U of I Students,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Ravi Zacharias,4,http://www.veritas.org/talks/deliver-us-evil-restoring-soul-disintegrating-culture/?view=all-talks&ccm_paging_p=56,,Deliver Us From Evil: Restoring the Soul in a Disintegrating Culture,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Ravi Zacharias,4,http://www.veritas.org/talks/shaking-foundation-christian-world-view/?view=all-talks&ccm_paging_p=56,,Shaking the Foundation of a Christian World View,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Ravi Zacharias,4,http://www.veritas.org/talks/can-man-live/?view=all-talks&ccm_paging_p=56,,Can Man Live,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Paul Vitz,4,http://www.veritas.org/talks/psychology-atheism/?view=all-talks&ccm_paging_p=56,,The Psychology of Atheism,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Os Guinness,4,http://www.veritas.org/talks/importance-truth-and-light/?view=all-talks&ccm_paging_p=56,,The Importance of Truth and Light,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Os Guinness,4,http://www.veritas.org/talks/crisis-giving-and-volunteering-christian-response/?view=all-talks&ccm_paging_p=56,,The Crisis of Giving and Volunteering: A Christian Response,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Guy Kawasaki,4,http://www.veritas.org/talks/lecture-harvard-business-school/?view=all-talks&ccm_paging_p=56,,Lecture at Harvard Business School,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,Ravi Zacharias,4,http://www.veritas.org/talks/getting-truth/?view=all-talks&ccm_paging_p=56,,Getting to Truth,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,JP Moreland,4,http://www.veritas.org/talks/fulfilling-human-quest-meaning/?view=all-talks&ccm_paging_p=56,,Fulfilling the Human Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,William Lane Craig,4,http://www.veritas.org/talks/william-lane-craig/?view=all-talks&ccm_paging_p=57,,William Lane Craig,,,,,,,,,,,,,,,,,,,,,
200,12/31/97,JP Moreland,4,http://www.veritas.org/talks/truth-philosophy-god-scientific-naturalism-and-search-meaning/?view=all-talks&ccm_paging_p=57,,"Truth & Philosophy: God, Scientific Naturalism, and the Search for Meaning",,,,,,,,,,,,,,,,,,,,,
200,12/31/97,JP Moreland,4,http://www.veritas.org/talks/integration-discipleship-and-academia/?view=all-talks&ccm_paging_p=57,,The Integration of Discipleship and Academia,,,,,,,,,,,,,,,,,,,,,
200,11/8/97,Philip Johnson,4,http://www.veritas.org/talks/finding-god-ucb/?view=all-talks&ccm_paging_p=57,,Finding God at UCB,,,,,,,,,,,,,,,,,,,,,
200,11/7/97,Susan Phillips,4,http://www.veritas.org/talks/consecrated-chicken-soup-sanctifying-grace-motherhood/?view=all-talks&ccm_paging_p=57,,Consecrated Chicken Soup: The Sanctifying Grace of Motherhood,,,,,,,,,,,,,,,,,,,,,
200,4/7/97,Billy Park,4,http://www.veritas.org/talks/inclusivity-and-god/?view=all-talks&ccm_paging_p=57,,Inclusivity and God,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Alvin Plantinga,4,http://www.veritas.org/talks/christian-scholarship/?view=all-talks&ccm_paging_p=57,,Christian Scholarship,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Alvin Plantinga,4,http://www.veritas.org/talks/evolutionary-argument-against-naturalism/?view=all-talks&ccm_paging_p=57,,An Evolutionary Argument Against Naturalism,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Craig Blomberg,4,http://www.veritas.org/talks/can-we-know-anything-accurately-about-jesus/?view=all-talks&ccm_paging_p=57,,Can We Know Anything Accurately About Jesus,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Alvin Plantinga,4,http://www.veritas.org/talks/pluralism-defense-religious-exclusivism/?view=all-talks&ccm_paging_p=57,,Pluralism: Defense of Religious Exclusivism,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Craig Blomberg,4,http://www.veritas.org/talks/does-history-really-teach-us-jesus/?view=all-talks&ccm_paging_p=57,,Does History Really Teach us of Jesus?,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Os Guinness,4,http://www.veritas.org/talks/thinking-persons-quest-meaning2/?view=all-talks&ccm_paging_p=57,,A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Peter Kreeft,4,http://www.veritas.org/talks/cs-lewis-third-millennium/?view=all-talks&ccm_paging_p=57,,C.S. Lewis for the Third Millennium,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Os Guinness,4,http://www.veritas.org/talks/coming-conflict-civilization/?view=all-talks&ccm_paging_p=57,,The Coming Conflict of Civilization,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Richard John Neuhaus,4,http://www.veritas.org/talks/there-life-after-truth/?view=all-talks&ccm_paging_p=57,,Is There Life After Truth?,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Corbin Carnell,4,http://www.veritas.org/talks/c-s-lewis-and-problem-pain/?view=all-talks&ccm_paging_p=57,,C. S. Lewis and the Problem of Pain,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Craig Blomberg,4,http://www.veritas.org/talks/can-we-know-anything-accurately-about-jesus/?view=all-talks&ccm_paging_p=58,,Can We Know Anything Accurately About Jesus,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Alvin Plantinga,4,http://www.veritas.org/talks/pluralism-defense-religious-exclusivism/?view=all-talks&ccm_paging_p=58,,Pluralism: Defense of Religious Exclusivism,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Craig Blomberg,4,http://www.veritas.org/talks/does-history-really-teach-us-jesus/?view=all-talks&ccm_paging_p=58,,Does History Really Teach us of Jesus?,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Os Guinness,4,http://www.veritas.org/talks/thinking-persons-quest-meaning2/?view=all-talks&ccm_paging_p=58,,A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Peter Kreeft,4,http://www.veritas.org/talks/cs-lewis-third-millennium/?view=all-talks&ccm_paging_p=58,,C.S. Lewis for the Third Millennium,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Os Guinness,4,http://www.veritas.org/talks/coming-conflict-civilization/?view=all-talks&ccm_paging_p=58,,The Coming Conflict of Civilization,,,,,,,,,,,,,,,,,,,,,
200,12/31/96,Richard John Neuhaus,4,http://www.veritas.org/talks/there-life-after-truth/?view=all-talks&ccm_paging_p=58,,Is There Life After Truth?,,,,,,,,,,,,,,,,,,,,,
200,12/1/96,Peter Kreeft,4,http://www.veritas.org/talks/jesus-only-truth/?view=all-talks&ccm_paging_p=58,,Is Jesus the Only Truth?,,,,,,,,,,,,,,,,,,,,,
200,8/20/96,Fritz Schaefer,4,http://www.veritas.org/talks/scientists-and-their-gods1/?view=all-talks&ccm_paging_p=58,,Scientists and Their Gods,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Dallas Willard,4,http://www.veritas.org/talks/relativity-belief-and-absoluteness-truth/?view=all-talks&ccm_paging_p=58,,The Relativity of Belief and the Absoluteness of Truth,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Peter Kreeft,4,http://www.veritas.org/talks/can-only-one-religion-be-true/?view=all-talks&ccm_paging_p=58,,Can Only One Religion be True?,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Os Guinness,4,http://www.veritas.org/talks/coming-conflict-civilization1/?view=all-talks&ccm_paging_p=58,,The Coming Conflict of Civilization,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Peter Kreeft,4,http://www.veritas.org/talks/searching-truth-mind-rationality-belief-god/?view=all-talks&ccm_paging_p=58,,Searching For Truth in the Mind: The Rationality of Belief in God,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Hugh Ross,4,http://www.veritas.org/talks/what-cosmos-tells-us-about-god/?view=all-talks&ccm_paging_p=58,,What the Cosmos Tells Us About God,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Peter Kreeft,4,http://www.veritas.org/talks/are-there-moral-absolutes/?view=all-talks&ccm_paging_p=58,,Are There Moral Absolutes?,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Ravi Zacharias,4,http://www.veritas.org/talks/who-jesus-he-truth/?view=all-talks&ccm_paging_p=58,,Who Is Jesus - Is He The Truth?,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,JP Moreland,4,http://www.veritas.org/talks/searching-truth-life-fulfilling-human-quest-meaning/?view=all-talks&ccm_paging_p=59,,Searching for Truth in Life: Fulfilling the Human Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Paul Vitz,4,http://www.veritas.org/talks/psychology-religion/?view=all-talks&ccm_paging_p=59,,Psychology as Religion,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Ravi Zacharias,4,http://www.veritas.org/talks/theism-and-atheism/?view=all-talks&ccm_paging_p=59,,Theism and Atheism,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Ravi Zacharias,4,http://www.veritas.org/talks/theism-and-atheism-points-tension/?view=all-talks&ccm_paging_p=59,,Theism and Atheism: Points of Tension,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Alvin Plantinga,4,http://www.veritas.org/talks/christian-scholarship-possible/?view=all-talks&ccm_paging_p=59,,Is Christian Scholarship Possible?,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Dallas Willard,4,http://www.veritas.org/talks/how-be-morally-responsible-skeptic/?view=all-talks&ccm_paging_p=59,,How To Be a Morally Responsible Skeptic,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Alvin Plantinga,4,http://www.veritas.org/talks/evolutionary-argument-against-naturalism1/?view=all-talks&ccm_paging_p=59,,An Evolutionary Argument Against Naturalism,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Hugh Ross,4,http://www.veritas.org/talks/top-9-objections-rejecting-christianity/?view=all-talks&ccm_paging_p=59,,The Top 9 Objections for Rejecting Christianity,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Dallas Willard,4,http://www.veritas.org/talks/relativity-belief-and-absoluteness-truth/?view=all-talks&ccm_paging_p=59,,The Relativity of Belief and the Absoluteness of Truth,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Peter Kreeft,4,http://www.veritas.org/talks/can-only-one-religion-be-true/?view=all-talks&ccm_paging_p=59,,Can Only One Religion be True?,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Os Guinness,4,http://www.veritas.org/talks/coming-conflict-civilization1/?view=all-talks&ccm_paging_p=59,,The Coming Conflict of Civilization,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Peter Kreeft,4,http://www.veritas.org/talks/searching-truth-mind-rationality-belief-god/?view=all-talks&ccm_paging_p=59,,Searching For Truth in the Mind: The Rationality of Belief in God,,,,,,,,,,,,,,,,,,,,,
200,12/31/95,Hugh Ross,4,http://www.veritas.org/talks/what-cosmos-tells-us-about-god/?view=all-talks&ccm_paging_p=59,,What the Cosmos Tells Us About God,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Thomas Schmidt,4,http://www.veritas.org/talks/searching-truth-lifestyles-homosexuality-christian-morality/?view=all-talks&ccm_paging_p=59,,Searching For Truth in Lifestyles: Homosexuality & Christian Morality,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Walter Bradley,4,http://www.veritas.org/talks/christian-voice-university/?view=all-talks&ccm_paging_p=59,,The Christian Voice in the University,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Thomas Schmidt,4,http://www.veritas.org/talks/hard-saying-jesus/?view=all-talks&ccm_paging_p=59,,The Hard Saying of Jesus,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Henry Schaefer,4,http://www.veritas.org/talks/way-discovery/?view=all-talks&ccm_paging_p=60,,The Way of Discovery,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,David Larson,4,http://www.veritas.org/talks/searching-truth-clinical-research-health-benefits-spiritual-committment/?view=all-talks&ccm_paging_p=60,,Searching for Truth in Clinical Research: Health Benefits of Spiritual Committment,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Walter Bradley,4,http://www.veritas.org/talks/there-scientific-evidence-intellegent-designer/?view=all-talks&ccm_paging_p=60,,Is There Scientific Evidence For An Intellegent Designer?,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Thomas Schmidt,4,http://www.veritas.org/talks/searching-truth-lifestyles-homosexuality-christian-morality/?view=all-talks&ccm_paging_p=60,,Searching For Truth in Lifestyles: Homosexuality & Christian Morality,,,,,,,,,,,,,,,,,,,,,
200,2/17/95,Walter Bradley,4,http://www.veritas.org/talks/christian-voice-university/?view=all-talks&ccm_paging_p=60,,The Christian Voice in the University,,,,,,,,,,,,,,,,,,,,,
200,2/15/95,Henry Schaefer,4,http://www.veritas.org/talks/searching-truth-cosmos-big-bang-stephen-hawking-and-god/?view=all-talks&ccm_paging_p=60,,"Searching For Truth in the Cosmos: The Big Bang, Stephen Hawking and God",,,,,,,,,,,,,,,,,,,,,
200,1/1/95,Eleonore Stump,4,http://www.veritas.org/talks/thomas-aquinas-soul-and-materialism-without-reductionism/?view=all-talks&ccm_paging_p=60,,"Thomas Aquinas, the Soul, and Materialism without Reductionism",,,,,,,,,,,,,,,,,,,,,
200,1/1/94,John Stott,4,http://www.veritas.org/talks/jesus-christ-truth-21st-century1/?view=all-talks&ccm_paging_p=60,,Is Jesus Christ Truth for the 21st Century?,,,,,,,,,,,,,,,,,,,,,
200,12/31/92,Ravi Zacharias,4,http://www.veritas.org/talks/who-jesus-and-why-does-it-matter-q/?view=all-talks&ccm_paging_p=60,,Who is Jesus and Why Does It Matter? Q&A,,,,,,,,,,,,,,,,,,,,,
200,12/31/92,Ravi Zacharias,4,http://www.veritas.org/talks/who-jesus-and-why-does-it-matter/?view=all-talks&ccm_paging_p=60,,Who is Jesus and Why Does it Matter?,,,,,,,,,,,,,,,,,,,,,
200,12/31/69,Vinoth Ramachandra,4,http://www.veritas.org/talks/civil-rights/?view=all-talks&ccm_paging_p=60,,Civil Rights,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
